imdb_id	title	type	year	genres	rating	votes
tt4687108	In the Tall Grass	movie	2019	Horror,Mystery,Sci-Fi	5.5	73059
tt0088933	Cocoon	movie	1985	Comedy,Drama,Sci-Fi	6.7	73024
tt0285492	Cube²: Hypercube	movie	2002	Horror,Mystery,Sci-Fi	5.5	72922
tt2910814	The Signal	movie	2014	Drama,Mystery,Sci-Fi	6.0	72505
tt5651844	Travelers	tvSeries	2016	Drama,Mystery,Sci-Fi	8.0	71840
tt6920084	Resident Evil: Welcome to Raccoon City	movie	2021	Action,Horror,Sci-Fi	5.2	71434
tt0384116	G.O.R.A.	movie	2004	Adventure,Comedy,Sci-Fi	8.0	71396
tt0356618	The Forgotten	movie	2004	Drama,Mystery,Sci-Fi	5.8	71025
tt3272066	Reminiscence	movie	2021	Mystery,Romance,Sci-Fi	5.9	70733
tt2106651	Spectral	movie	2016	Action,Adventure,Sci-Fi	6.3	70433
tt0091949	Short Circuit	movie	1986	Comedy,Family,Sci-Fi	6.6	70399
tt6654210	Infinite	movie	2021	Action,Sci-Fi,Thriller	5.5	70227
tt0111438	Timecop	movie	1994	Action,Crime,Sci-Fi	6.0	69544
tt0465624	My Super Ex-Girlfriend	movie	2006	Comedy,Romance,Sci-Fi	5.2	69340
tt0300556	Timeline	movie	2003	Action,Adventure,Sci-Fi	5.6	69186
tt2402207	The Last Ship	tvSeries	2014	Action,Drama,Sci-Fi	7.4	68708
tt0085636	Halloween III: Season of the Witch	movie	1982	Horror,Mystery,Sci-Fi	5.2	67559
tt0081455	Scanners	movie	1981	Horror,Sci-Fi,Thriller	6.7	67388
tt0255798	The Animal	movie	2001	Comedy,Sci-Fi	4.9	67362
tt0070909	Westworld	movie	1973	Action,Drama,Sci-Fi	6.9	67008
tt1439572	Perfect Sense	movie	2011	Drama,Romance,Sci-Fi	7.0	66969
tt0211443	Jason X	movie	2001	Action,Horror,Sci-Fi	4.5	66635
tt1954347	Continuum	tvSeries	2012	Action,Sci-Fi,Thriller	7.6	66474
tt0080745	Flash Gordon	movie	1980	Action,Adventure,Sci-Fi	6.5	65996
tt10944760	Titane	movie	2021	Drama,Horror,Sci-Fi	6.4	65808
tt0212712	2046	movie	2004	Drama,Romance,Sci-Fi	7.4	65506
tt0074812	Logan's Run	movie	1976	Action,Adventure,Sci-Fi	6.8	65340
tt12908150	The Life of Chuck	movie	2024	Drama,Fantasy,Sci-Fi	7.3	65109
tt5073642	Color Out of Space	movie	2019	Horror,Mystery,Sci-Fi	6.1	64419
tt0258153	S1m0ne	movie	2002	Comedy,Drama,Sci-Fi	6.1	64166
tt1976009	Victor Frankenstein	movie	2015	Drama,Horror,Sci-Fi	6.0	63492
tt1441135	Flashforward	tvSeries	2009	Drama,Mystery,Sci-Fi	7.6	63325
tt0120157	Soldier	movie	1998	Action,Drama,Sci-Fi	6.1	62639
tt0199753	Red Planet	movie	2000	Action,Sci-Fi,Thriller	5.7	62358
tt0106598	Coneheads	movie	1993	Comedy,Sci-Fi	5.5	61943
tt3201640	Extinction	movie	2018	Action,Drama,Sci-Fi	5.8	61863
tt1971325	Automata	movie	2014	Action,Drama,Sci-Fi	6.0	61649
tt0228333	Ghosts of Mars	movie	2001	Action,Horror,Sci-Fi	4.9	61566
tt1307824	V	tvSeries	2009	Drama,Sci-Fi,Thriller	6.8	60982
tt0086837	2010: The Year We Make Contact	movie	1984	Adventure,Mystery,Sci-Fi	6.7	60944
tt0083530	Airplane II: The Sequel	movie	1982	Comedy,Sci-Fi	6.2	60716
tt5968394	Captive State	movie	2019	Sci-Fi,Thriller	6.0	60399
tt8663516	Child's Play	movie	2019	Drama,Horror,Sci-Fi	5.7	60326
tt1772240	Apollo 18	movie	2011	Horror,Mystery,Sci-Fi	5.2	60060
tt0119675	Mimic	movie	1997	Horror,Sci-Fi	6.0	59592
tt0115857	Chain Reaction	movie	1996	Action,Drama,Sci-Fi	5.7	59579
tt0049366	Invasion of the Body Snatchers	movie	1956	Drama,Horror,Sci-Fi	7.7	59499
tt0115082	3rd Rock from the Sun	tvSeries	1996	Comedy,Family,Sci-Fi	7.8	59020
tt0138304	The Astronaut's Wife	movie	1999	Drama,Sci-Fi,Thriller	5.4	58951
tt0026138	Bride of Frankenstein	movie	1935	Drama,Horror,Sci-Fi	7.8	58798
tt3922818	The Space Between Us	movie	2017	Drama,Romance,Sci-Fi	6.4	58660
tt0382992	Stealth	movie	2005	Action,Adventure,Sci-Fi	5.1	58403
tt0094074	Superman IV: The Quest for Peace	movie	1987	Action,Adventure,Sci-Fi	3.8	58234
tt0107978	RoboCop 3	movie	1993	Action,Crime,Sci-Fi	4.2	58137
tt0065462	Beneath the Planet of the Apes	movie	1970	Action,Adventure,Sci-Fi	6.0	57498
tt0066434	THX 1138	movie	1971	Drama,Sci-Fi,Thriller	6.6	57421
tt17220216	Monarch: Legacy of Monsters	tvSeries	2023	Action,Adventure,Sci-Fi	7.0	57355
tt9737326	Invasion	tvSeries	2021	Drama,Fantasy,Sci-Fi	6.2	57260
tt0088172	Starman	movie	1984	Romance,Sci-Fi	7.0	57048
tt8134186	Devs	tvMiniSeries	2020	Drama,Mystery,Sci-Fi	7.6	56999
tt0049223	Forbidden Planet	movie	1956	Adventure,Sci-Fi	7.5	56978
tt3986820	The Endless	movie	2017	Horror,Mystery,Sci-Fi	6.5	56511
tt9203694	Stowaway	movie	2021	Adventure,Sci-Fi,Thriller	5.7	56496
tt7315484	The Silence	movie	2019	Drama,Horror,Sci-Fi	5.4	55646
tt1286039	Stargate Universe	tvSeries	2009	Drama,Sci-Fi	7.6	55536
tt0144528	Nutty Professor II: The Klumps	movie	2000	Comedy,Romance,Sci-Fi	4.5	55527
tt2384811	Utopia	tvSeries	2013	Drama,Mystery,Sci-Fi	8.4	55527
tt1727770	Absolutely Anything	movie	2015	Comedy,Sci-Fi	6.0	54233
tt15552142	Caddo Lake	movie	2024	Drama,Mystery,Sci-Fi	6.8	53998
tt1135300	Dollhouse	tvSeries	2009	Drama,Mystery,Sci-Fi	7.7	53625
tt5918982	Possessor	movie	2020	Horror,Mystery,Sci-Fi	6.5	53455
tt2669336	Time Lapse	movie	2014	Mystery,Sci-Fi,Thriller	6.5	52778
tt0104291	Forever Young	movie	1992	Drama,Romance,Sci-Fi	6.4	52634
tt3860916	Cargo	movie	2017	Drama,Horror,Sci-Fi	6.3	52221
tt0095444	Killer Klowns from Outer Space	movie	1988	Comedy,Horror,Sci-Fi	6.2	52153
tt5397194	Anon	movie	2018	Crime,Mystery,Sci-Fi	6.1	51771
tt1562871	Ra.One	movie	2011	Action,Sci-Fi,Thriller	5.0	51666
tt0092610	Bad Taste	movie	1987	Comedy,Horror,Sci-Fi	6.5	51290
tt0848557	Diary of the Dead	movie	2007	Fantasy,Horror,Sci-Fi	5.5	51011
tt14577874	It's What's Inside	movie	2024	Comedy,Mystery,Sci-Fi	6.6	50859
tt26342662	M3GAN 2.0	movie	2025	Action,Sci-Fi,Thriller	6.0	50778
tt6803046	The Vast of Night	movie	2019	Drama,Mystery,Sci-Fi	6.7	49761
tt4520364	Morgan	movie	2016	Action,Horror,Sci-Fi	5.9	49638
tt0087597	The Last Starfighter	movie	1984	Action,Adventure,Sci-Fi	6.7	49625
tt9660182	Resident Evil	tvSeries	2022	Action,Horror,Sci-Fi	4.2	49278
tt1160996	The Colony	movie	2013	Action,Horror,Sci-Fi	5.3	49276
tt0094761	The Blob	movie	1988	Horror,Sci-Fi,Thriller	6.7	48996
tt1286126	A.R.O.G	movie	2008	Comedy,Sci-Fi	7.4	48807
tt1881002	Maggie	movie	2015	Drama,Horror,Sci-Fi	5.6	48786
tt2918436	The Lazarus Effect	movie	2015	Horror,Mystery,Sci-Fi	5.2	48620
tt0369226	Alone in the Dark	movie	2005	Action,Horror,Sci-Fi	2.4	48390
tt0389564	The 4400	tvSeries	2004	Drama,Mystery,Sci-Fi	7.3	48376
tt0054387	The Time Machine	movie	1960	Adventure,Romance,Sci-Fi	7.5	48273
tt6341832	Oxygen	movie	2021	Drama,Fantasy,Sci-Fi	6.5	48030
tt1714203	Piranha 3DD	movie	2012	Comedy,Horror,Sci-Fi	3.8	47809
tt9873892	They Cloned Tyrone	movie	2023	Comedy,Mystery,Sci-Fi	6.7	47659
tt1754700	The Prototype	movie	2022	Action,Sci-Fi,Thriller	2.2	47569
tt0462335	High-Rise	movie	2015	Drama,Sci-Fi	5.5	47439
tt0060390	Fahrenheit 451	movie	1966	Drama,Sci-Fi	7.2	47418
tt4255304	The Void	movie	2016	Horror,Mystery,Sci-Fi	5.9	47201
tt0118661	The Avengers	movie	1998	Action,Adventure,Sci-Fi	3.8	46845
tt14549466	Crimes of the Future	movie	2022	Drama,Horror,Sci-Fi	5.8	46731
tt2189221	Defiance	tvSeries	2013	Action,Drama,Sci-Fi	7.0	46659
tt0070707	Sleeper	movie	1973	Comedy,Sci-Fi	7.1	46556
tt27729779	The Platform 2	movie	2024	Horror,Sci-Fi,Thriller	4.9	46339
tt4122068	Humans	tvSeries	2015	Drama,Sci-Fi	7.9	45882
tt6656238	The Rain	tvSeries	2018	Drama,Sci-Fi,Thriller	6.3	45862
tt0087995	Repo Man	movie	1984	Comedy,Crime,Sci-Fi	6.8	45161
tt0047034	Godzilla	movie	1954	Horror,Sci-Fi	7.6	45129
tt4827558	High Life	movie	2018	Drama,Sci-Fi,Thriller	5.7	45128
tt1227926	Dr. Horrible's Sing-Along Blog	tvMiniSeries	2008	Comedy,Musical,Sci-Fi	8.4	45036
tt4154916	Replicas	movie	2018	Action,Drama,Sci-Fi	5.5	45032
tt2637294	Hot Tub Time Machine 2	movie	2015	Comedy,Mystery,Sci-Fi	5.0	45008
tt0079714	Phantasm	movie	1979	Horror,Sci-Fi	6.6	44747
tt0377713	Cube Zero	movie	2004	Drama,Mystery,Sci-Fi	5.6	44561
tt0067065	Escape from the Planet of the Apes	movie	1971	Action,Sci-Fi	6.3	44518
tt0086491	Twilight Zone: The Movie	movie	1983	Horror,Sci-Fi	6.5	44460
tt2467046	Left Behind	movie	2014	Action,Fantasy,Sci-Fi	3.1	44386
tt1031280	Splinter	movie	2008	Crime,Horror,Sci-Fi	6.1	44077
tt5640450	ARQ	movie	2016	Action,Sci-Fi,Thriller	6.3	44014
tt1821681	Touch	tvSeries	2012	Drama,Mystery,Sci-Fi	7.3	43941
tt0024184	The Invisible Man	movie	1933	Horror,Sci-Fi	7.6	43933
tt0066769	The Andromeda Strain	movie	1971	Mystery,Sci-Fi,Thriller	7.2	43892
tt20600980	Skeleton Crew	tvSeries	2024	Action,Adventure,Sci-Fi	7.0	43837
tt0402901	The Cave	movie	2005	Adventure,Horror,Sci-Fi	5.2	43674
tt0779982	Black Sheep	movie	2006	Comedy,Horror,Sci-Fi	5.8	43477
tt4216984	Wolf Man	movie	2025	Horror,Sci-Fi	5.6	42966
tt0090887	Critters	movie	1986	Comedy,Horror,Sci-Fi	6.1	42528
tt0052077	Plan 9 from Outer Space	movie	1958	Horror,Sci-Fi	3.9	42386
tt0090390	ALF	tvSeries	1986	Comedy,Family,Sci-Fi	7.4	42380
tt0080360	Altered States	movie	1980	Horror,Sci-Fi,Thriller	6.9	42262
tt8778064	The Society	tvSeries	2019	Drama,Mystery,Sci-Fi	7.1	42219
tt0104692	The Lawnmower Man	movie	1992	Horror,Sci-Fi	5.5	42107
tt0070544	Fantastic Planet	movie	1973	Animation,Sci-Fi	7.6	42033
tt10128846	Megalopolis	movie	2024	Drama,Fantasy,Sci-Fi	4.7	41645
tt0046534	The War of the Worlds	movie	1953	Action,Sci-Fi,Thriller	7.0	41604
tt6697582	Arif V 216	movie	2018	Comedy,Sci-Fi	6.9	41564
tt0115571	The Arrival	movie	1996	Mystery,Sci-Fi,Thriller	6.2	41462
tt0089886	Real Genius	movie	1985	Comedy,Romance,Sci-Fi	6.9	41269
tt18072316	Bade Miyan Chote Miyan	movie	2024	Action,Adventure,Sci-Fi	3.7	40709
tt1709143	The Last Days on Mars	movie	2013	Adventure,Horror,Sci-Fi	5.5	40671
tt4396630	The Gifted	tvSeries	2017	Action,Fantasy,Sci-Fi	7.2	40520
tt0068408	Conquest of the Planet of the Apes	movie	1972	Action,Sci-Fi	6.1	40387
tt5155780	The Discovery	movie	2017	Drama,Romance,Sci-Fi	6.2	40348
tt1535616	The Divide	movie	2011	Drama,Horror,Sci-Fi	5.7	40313
tt7946422	Prospect	movie	2018	Adventure,Drama,Sci-Fi	6.3	40219
tt0087262	Firestarter	movie	1984	Action,Horror,Sci-Fi	6.1	39571
tt1464763	Mute	movie	2018	Mystery,Sci-Fi,Thriller	5.5	39533
tt13964390	Under Paris	movie	2024	Action,Horror,Sci-Fi	5.2	39322
tt7605074	The Wandering Earth	movie	2019	Action,Adventure,Sci-Fi	5.9	39279
tt0094535	Red Dwarf	tvSeries	1988	Comedy,Sci-Fi	8.4	39186
tt10919486	Into the Night	tvSeries	2020	Drama,Sci-Fi,Thriller	7.0	38956
tt0119013	Double Team	movie	1997	Action,Comedy,Sci-Fi	4.8	38669
tt0457297	The Butterfly Effect 2	movie	2006	Drama,Sci-Fi,Thriller	4.5	38635
tt0910554	Frequently Asked Questions About Time Travel	movie	2009	Comedy,Sci-Fi	6.9	38595
tt1226681	Pontypool	movie	2008	Horror,Sci-Fi	6.5	38311
tt0046876	Creature from the Black Lagoon	movie	1954	Horror,Sci-Fi	6.9	38291
tt2660734	The Tomorrow People	tvSeries	2013	Action,Drama,Sci-Fi	7.1	38060
tt0116654	The Island of Dr. Moreau	movie	1996	Horror,Sci-Fi,Thriller	4.6	38011
tt0078908	The Brood	movie	1979	Horror,Sci-Fi	6.8	37942
tt3256226	IO	movie	2019	Adventure,Drama,Sci-Fi	4.8	37875
tt0069768	Battle for the Planet of the Apes	movie	1973	Action,Sci-Fi	5.4	37736
tt0114614	Tank Girl	movie	1995	Action,Comedy,Sci-Fi	5.4	37599
tt8880894	Living with Yourself	tvMiniSeries	2019	Comedy,Drama,Sci-Fi	7.1	37453
tt8694364	Years and Years	tvMiniSeries	2019	Drama,Sci-Fi	8.2	37282
tt4357394	Tau	movie	2018	Horror,Sci-Fi,Thriller	5.8	37226
tt0117108	Multiplicity	movie	1996	Comedy,Romance,Sci-Fi	6.2	37081
tt0097138	Cyborg	movie	1989	Action,Sci-Fi,Thriller	5.1	36917
tt0114852	Village of the Damned	movie	1995	Horror,Sci-Fi,Thriller	5.7	36764
tt0044121	The Thing from Another World	movie	1951	Horror,Sci-Fi	7.0	36634
tt2084989	Upstream Color	movie	2013	Drama,Mystery,Sci-Fi	6.5	36086
tt0067525	The Omega Man	movie	1971	Action,Drama,Sci-Fi	6.4	36062
tt0364343	The Final Cut	movie	2004	Drama,Sci-Fi,Thriller	6.1	35876
tt24871974	Subservience	movie	2024	Sci-Fi,Thriller	5.4	35631
tt0082869	Outland	movie	1981	Action,Crime,Sci-Fi	6.6	35299
tt0091083	From Beyond	movie	1986	Horror,Sci-Fi	6.6	35056
tt0114857	Virtuosity	movie	1995	Action,Crime,Sci-Fi	5.5	34716
tt1598642	Z for Zachariah	movie	2015	Drama,Romance,Sci-Fi	6.0	34462
tt3289728	Equals	movie	2015	Drama,Romance,Sci-Fi	6.0	34402
tt4643084	Counterpart	tvSeries	2017	Drama,Sci-Fi,Thriller	8.0	34380
tt0098546	UHF	movie	1989	Comedy,Sci-Fi	6.9	34075
tt0112040	The Langoliers	tvMiniSeries	1995	Horror,Mystery,Sci-Fi	6.1	33999
tt0072856	Death Race 2000	movie	1975	Action,Comedy,Sci-Fi	6.2	33882
tt0120841	Species II	movie	1998	Action,Horror,Sci-Fi	4.5	33705
tt0077269	The Boys from Brazil	movie	1978	Drama,Mystery,Sci-Fi	7.0	33641
tt9354944	Jexi	movie	2019	Comedy,Romance,Sci-Fi	6.0	33540
tt0067756	Silent Running	movie	1972	Drama,Sci-Fi	6.6	33532
tt1305797	Enthiran	movie	2010	Action,Sci-Fi,Thriller	7.2	33409
tt0284978	Cypher	movie	2002	Mystery,Sci-Fi,Thriller	6.7	33082
tt13186306	War of the Worlds	movie	2025	Action,Adventure,Sci-Fi	2.5	33068
tt0115624	Barb Wire	movie	1996	Action,Sci-Fi	3.6	32993
tt14379784	The Devil's Hour	tvSeries	2022	Drama,Mystery,Sci-Fi	7.6	32959
tt2317225	The Machine	movie	2013	Action,Drama,Sci-Fi	6.0	32884
tt0086856	The Adventures of Buckaroo Banzai Across the 8th Dimension	movie	1984	Adventure,Comedy,Sci-Fi	6.2	32741
tt2071550	Open Grave	movie	2013	Horror,Mystery,Sci-Fi	6.1	32727
tt1713476	The Bay	movie	2012	Horror,Sci-Fi,Thriller	5.7	32685
tt0120004	The Relic	movie	1997	Horror,Mystery,Sci-Fi	5.8	32551
tt0454919	Pulse	movie	2006	Horror,Sci-Fi,Thriller	4.7	32181
tt0270846	Superbabies: Baby Geniuses 2	movie	2003	Comedy,Family,Sci-Fi	1.5	32150
tt0073631	Rollerball	movie	1975	Action,Sci-Fi,Sport	6.5	32148
tt0051418	The Blob	movie	1958	Horror,Sci-Fi	6.3	32113
tt0106950	Fortress	movie	1992	Action,Crime,Sci-Fi	5.9	32043
tt0176269	Universal Soldier: The Return	movie	1999	Action,Sci-Fi	4.2	32015
tt0120458	Virus	movie	1999	Action,Horror,Sci-Fi	5.1	31757
tt0114367	Screamers	movie	1995	Horror,Sci-Fi,Thriller	6.3	31687
tt0074851	The Man Who Fell to Earth	movie	1976	Drama,Sci-Fi	6.6	31076
tt4154858	Inhumans	tvSeries	2017	Action,Adventure,Sci-Fi	4.9	30932
tt0286751	Pulse	movie	2001	Horror,Mystery,Sci-Fi	6.6	30924
tt0246894	Rollerball	movie	2002	Action,Sci-Fi,Sport	3.2	30851
tt1183865	Alphas	tvSeries	2011	Action,Drama,Sci-Fi	7.2	30302
tt5080556	2.0	movie	2018	Action,Fantasy,Sci-Fi	6.0	30256
tt1236246	Runaways	tvSeries	2017	Action,Drama,Sci-Fi	6.8	30221
tt0078869	The Black Hole	movie	1979	Action,Sci-Fi	5.9	30183
tt0069945	Dark Star	movie	1974	Comedy,Sci-Fi	6.1	30181
tt4922804	3%	tvSeries	2016	Action,Drama,Sci-Fi	7.2	30126
tt9664108	Voyagers	movie	2021	Adventure,Mystery,Sci-Fi	5.5	29825
tt0080736	The Final Countdown	movie	1980	Action,Adventure,Sci-Fi	6.7	29817
tt3556944	Heroes Reborn	tvMiniSeries	2015	Drama,Fantasy,Sci-Fi	6.6	29686
tt6882604	Archive	movie	2020	Drama,Mystery,Sci-Fi	6.4	29533
tt0085894	The Man with Two Brains	movie	1983	Comedy,Romance,Sci-Fi	6.4	29398
tt0104850	Memoirs of an Invisible Man	movie	1992	Comedy,Romance,Sci-Fi	6.0	29351
tt0089869	The Quiet Earth	movie	1985	Drama,Mystery,Sci-Fi	6.7	29325
tt0095687	My Stepmother Is an Alien	movie	1988	Comedy,Sci-Fi	5.4	29228
tt2131532	Hidden	movie	2015	Horror,Sci-Fi,Thriller	6.4	29073
tt6045840	Black Lightning	tvSeries	2018	Action,Drama,Sci-Fi	6.1	28982
tt0096251	Tetsuo: The Iron Man	movie	1989	Horror,Sci-Fi	6.9	28918
tt14400246	Bird Box: Barcelona	movie	2023	Horror,Mystery,Sci-Fi	5.3	28860
tt0091630	Night of the Creeps	movie	1986	Comedy,Horror,Sci-Fi	6.7	28648
tt1029231	Krrish 3	movie	2013	Action,Adventure,Sci-Fi	5.4	28525
tt1235547	Better Off Ted	tvSeries	2009	Comedy,Sci-Fi	8.2	28389
tt0180052	The Adventures of Pluto Nash	movie	2002	Action,Comedy,Sci-Fi	3.9	28282
tt0963194	Repo! The Genetic Opera	movie	2008	Horror,Musical,Sci-Fi	6.4	28256
tt0432637	Krrish	movie	2006	Action,Sci-Fi	6.5	28124
tt0051622	The Fly	movie	1958	Drama,Horror,Sci-Fi	7.1	27844
tt0078087	Piranha	movie	1978	Comedy,Horror,Sci-Fi	5.9	27821
tt4983780	Maanaadu	movie	2021	Action,Adventure,Sci-Fi	8.1	27683
tt0094517	Mystery Science Theater 3000	tvSeries	1988	Comedy,Sci-Fi	8.6	27612
tt2309961	Afflicted	movie	2013	Horror,Mystery,Sci-Fi	6.2	27535
tt0134619	Disturbing Behavior	movie	1998	Horror,Mystery,Sci-Fi	5.7	27484
tt0799862	Caprica	tvSeries	2009	Action,Drama,Sci-Fi	7.1	27344
tt1288403	Universal Soldier: Regeneration	movie	2009	Action,Adventure,Sci-Fi	5.3	27329
tt8787802	Away	tvSeries	2020	Drama,Romance,Sci-Fi	6.6	27010
tt20225374	Vesper	movie	2022	Adventure,Drama,Sci-Fi	6.0	26979
tt0070948	Zardoz	movie	1974	Adventure,Fantasy,Sci-Fi	5.8	26882
tt0087799	Night of the Comet	movie	1984	Comedy,Horror,Sci-Fi	6.3	26843
tt0116514	Hellraiser: Bloodline	movie	1996	Horror,Sci-Fi	5.1	26763
tt2262308	Halo 4: Forward Unto Dawn	tvMiniSeries	2012	Action,Sci-Fi,Thriller	6.7	26722
tt1715336	Anna	movie	2013	Drama,Mystery,Sci-Fi	6.4	26671
tt0047573	Them!	movie	1954	Horror,Sci-Fi	7.2	26577
tt31806049	Brick	movie	2025	Drama,Mystery,Sci-Fi	5.5	26424
tt8741290	Tales from the Loop	tvSeries	2020	Drama,Sci-Fi	7.4	26401
tt0097368	The Fly II	movie	1989	Drama,Horror,Sci-Fi	5.2	26320
tt8633464	After Yang	movie	2021	Drama,Sci-Fi	6.6	26214
tt0142032	Dune	tvMiniSeries	2000	Adventure,Drama,Sci-Fi	6.9	26187
tt0073705	Shivers	movie	1975	Horror,Sci-Fi	6.3	26049
tt31433814	Doctor Who	tvSeries	2023	Adventure,Drama,Sci-Fi	6.1	25994
tt3155320	Extant	tvSeries	2014	Drama,Sci-Fi,Thriller	6.5	25910
tt0360556	Fahrenheit 451	movie	2018	Drama,Sci-Fi,Thriller	5.0	25884
tt1798632	Firestarter	movie	2022	Drama,Horror,Sci-Fi	4.6	25503
tt6170874	Salvation	tvSeries	2017	Drama,Sci-Fi,Thriller	6.9	25500
tt0093185	The Hidden	movie	1987	Crime,Horror,Sci-Fi	7.0	25412
tt0160399	Impostor	movie	2001	Drama,Mystery,Sci-Fi	6.2	25402
tt21308888	Paradise	movie	2023	Action,Sci-Fi,Thriller	6.3	25374
tt3171832	iBoy	movie	2017	Action,Crime,Sci-Fi	5.9	25338
tt36988358	Takopi's Original Sin	tvMiniSeries	2025	Animation,Drama,Sci-Fi	8.7	25316
tt10234362	Avenue 5	tvSeries	2020	Comedy,Sci-Fi	6.7	25089
tt0060955	Seconds	movie	1966	Sci-Fi,Thriller	7.6	24814
tt3952222	Killjoys	tvSeries	2015	Action,Adventure,Sci-Fi	7.2	24676
tt0119891	Phantoms	movie	1998	Horror,Sci-Fi,Thriller	5.4	24475
tt0110678	No Escape	movie	1994	Action,Drama,Sci-Fi	6.1	24329
tt14850054	Greenland 2: Migration	movie	2026	Action,Adventure,Sci-Fi	5.2	24208
tt7451284	Batman Ninja	movie	2018	Action,Animation,Sci-Fi	5.6	24056
tt2403029	The Starving Games	movie	2013	Adventure,Comedy,Sci-Fi	3.3	24050
tt0469263	The Astronaut Farmer	movie	2006	Adventure,Drama,Sci-Fi	6.3	23810
tt1748207	Sound of My Voice	movie	2011	Drama,Mystery,Sci-Fi	6.5	23783
tt0058700	The Last Man on Earth	movie	1964	Drama,Horror,Sci-Fi	6.7	23693
tt0076590	Rabid	movie	1977	Horror,Sci-Fi	6.3	23554
tt1023500	Doghouse	movie	2009	Comedy,Horror,Sci-Fi	6.0	23540
tt0095990	Return of the Living Dead II	movie	1988	Comedy,Horror,Sci-Fi	5.7	23331
tt27599851	Apocalypse Z: The Beginning of the End	movie	2024	Action,Horror,Sci-Fi	6.1	23273
tt4192782	Glitch	tvSeries	2015	Drama,Horror,Sci-Fi	7.2	23102
tt2625810	Into the Forest	movie	2015	Drama,Sci-Fi,Thriller	5.8	23036
tt0106452	Body Snatchers	movie	1993	Horror,Sci-Fi	6.0	22977
tt32768323	The Assessment	movie	2024	Drama,Sci-Fi	6.6	22853
tt13029044	Mother/Android	movie	2021	Drama,Sci-Fi,Thriller	5.0	22778
tt0060397	Fantastic Voyage	movie	1966	Adventure,Sci-Fi	6.8	22555
tt0780607	The Signal	movie	2007	Horror,Sci-Fi,Thriller	6.0	22542
tt14857528	Time Cut	movie	2024	Horror,Mystery,Sci-Fi	5.1	22518
tt0080025	Time After Time	movie	1979	Adventure,Drama,Sci-Fi	7.0	22505
tt4244162	Beta Test	movie	2016	Action,Sci-Fi,Thriller	4.7	22453
tt0314063	Immortal	movie	2004	Drama,Sci-Fi,Thriller	5.9	22360
tt8574252	The Witch: Part 1 - The Subversion	movie	2018	Action,Mystery,Sci-Fi	7.2	22313
tt1699231	Quarantine 2: Terminal	movie	2011	Horror,Sci-Fi,Thriller	5.2	22210
tt0289830	Taken	tvMiniSeries	2002	Drama,Mystery,Sci-Fi	7.8	22082
tt0050539	The Incredible Shrinking Man	movie	1957	Horror,Sci-Fi	7.6	21899
tt19395018	Constellation	tvSeries	2024	Sci-Fi,Thriller	6.7	21848
tt0112167	Sliders	tvSeries	1995	Adventure,Fantasy,Sci-Fi	7.4	21840
tt0345061	Code 46	movie	2003	Drama,Romance,Sci-Fi	6.1	21775
tt10333426	Bliss	movie	2021	Drama,Romance,Sci-Fi	5.4	21748
tt1234541	The Butterfly Effect 3: Revelations	movie	2009	Crime,Sci-Fi,Thriller	5.6	21643
tt0073747	The Stepford Wives	movie	1975	Horror,Mystery,Sci-Fi	6.9	21567
tt11640018	La Brea	tvSeries	2021	Drama,Mystery,Sci-Fi	5.8	21339
tt7390588	Little Monsters	movie	2019	Comedy,Horror,Sci-Fi	6.3	21287
tt0054443	Village of the Damned	movie	1960	Horror,Sci-Fi	7.3	21252
tt0090094	The Stuff	movie	1985	Comedy,Horror,Sci-Fi	5.9	21234
tt0193253	Jin-Roh: The Wolf Brigade	movie	1999	Animation,Drama,Sci-Fi	7.3	20949
tt0134983	Supernova	movie	2000	Horror,Sci-Fi,Thriller	4.9	20892
tt9820556	Breach	movie	2020	Action,Horror,Sci-Fi	2.9	20822
tt0072730	A Boy and His Dog	movie	1975	Comedy,Drama,Sci-Fi	6.4	20801
tt1656171	Dam999	movie	2011	Adventure,Drama,Sci-Fi	3.6	20797
tt1821641	The Congress	movie	2013	Animation,Drama,Sci-Fi	6.4	20743
tt1483797	Redline	movie	2009	Action,Animation,Sci-Fi	7.5	20726
tt0057372	The Nutty Professor	movie	1963	Comedy,Romance,Sci-Fi	6.6	20609
tt0381940	Cargo	movie	2009	Drama,Mystery,Sci-Fi	6.1	20569
tt14531842	Extraordinary	tvSeries	2023	Comedy,Sci-Fi	7.7	20476
tt2183034	Earth to Echo	movie	2014	Adventure,Family,Sci-Fi	5.7	20412
tt2693776	Intelligence	tvSeries	2014	Action,Drama,Sci-Fi	6.8	20359
tt27218960	Y2K	movie	2024	Comedy,Horror,Sci-Fi	4.7	20348
tt5711280	Electric Dreams	tvSeries	2017	Drama,Sci-Fi	7.2	20329
tt29135600	Cassandra	tvSeries	2025	Drama,Horror,Sci-Fi	6.7	20290
tt2580382	The Survivalist	movie	2015	Drama,Sci-Fi,Thriller	6.4	20271
tt0070233	Ivan Vasilyevich Changes His Profession	movie	1973	Adventure,Comedy,Sci-Fi	8.2	20270
tt6017942	Kin	movie	2018	Action,Drama,Sci-Fi	5.8	20240
tt9686194	War of the Worlds	tvSeries	2019	Drama,Mystery,Sci-Fi	6.5	20224
tt2268458	These Final Hours	movie	2013	Drama,Sci-Fi,Thriller	6.6	20211
tt0086373	Strange Brew	movie	1983	Comedy,Crime,Sci-Fi	6.6	20070
